Artist,Title,Lyrics,Mood
Shelby Lynne,Family Tree,"I'm not happy with this conversation*
Too little righteous indignation
I'm not sure if I'm mad or mean
The tears I cry could mean anything

Just cause you're kin I let it slide
Insults and judgments I've been blind
And it hard for you to deal out digs
With a calloused heart your words are quick

I'm sick and tired of throwing stones
Cause all that leaves is broken bones
And I won't shed no blood for you
Aww the cuts too deep the bruise too blue

I've wasted time and been hand fed
You can't take back the things you said
Too much time has gone and passed
Shattered lives and broken glass

The pain is felt behind my eyes
But you won't see me through my disguise
Can't change fate cause this is done
Aww too late to start the race is run

Now's the time to face the facts
This train done slid right off the tracks
Regret is sad revenge is sweet
I'm walking on my own two feet

You could have come along but you broke my heart
Now's the time for me to start
Living my life without you
Being a rock in my shoe

Can't write the book cause this one's wrote
Time's a friend and love's a foe
The future's mine indeed it's grand
You ain't a part of my plan

When you lay down and think of me
There won't be much serenity
Just know that the aching in your brain
Is the sound of your soul's grief and pain

This apple's done fall off the Family Tree
This apple's done fall off the Family Tree",sad
Ra Ra Riot,Foolish,"There was a light, but I don't care
We both know that it's foolish
And what's become of it is in my heart
Oh, but it's a big part
Oh and I won't waste any more of your time
Oh and I won't waste any more time
I don't know myself
Oh, but I know you
How can you be so callous?
Oh don't ever say that I was not being fair
Oh that you don't rely on me when no one else is there
Anymore
Oh why can't we both talk, I must have taught myself
That it's a lie on both sides of you
Oh and I won't waste any more of your time
Oh and I won't waste any more time
Oh and I won't waste any more of your time
And oh I won't waste any more time
Give me pain
And pains I've lived too
When you're miserable
Living eyes can...
To the bottom of the dock
When you're miserable
Oh and I won't waste any more of your time
And oh I won't waste any more time
Oh I won't waste any more of your time
And oh I won't waste any more time
There was a light, but I don't care
We both know that it's foolish
We both know that it's foolish
Oh don't rely on me
Oh don't, don't rely on me
I don't know myself
Oh but I know you, how can you be so callous
How can you be so callous",sad
Nitin Sawhney,Sunset,"If I were never to leave you
If I were always alone
If I were never to see you
If I could set the sun
If I could set the sun

Keep movin
Keep changin
Keep flowin with the sun
Rivers rise
Oceans rise
People rise with the sun

If I were never to leave you
If I were always alone
If I would never to see you
If I could set the sun
If I could set the sun

Tears fallin
Rain fallin
Leaves are falling with the sun
Lives drifting
Seeds drifting
Worlds drifting with the sun

If I were never to leave you
If I were always alone
If I were never to see you
If I could set with the sunset, say it ...

If I
Never to leave here

If I
Always alone
If I

Oceans rise
Rivers rise
People rise
With the sun

Oceans rise
Rivers rise
People rise
With the sun",relaxed
Sidewalk Prophets,You Can Have Me,"If I saw You on the street
And You said come and follow me
But I had to give up everything
All I once held dear and all of my dreams
Would I love You enough to let go
Or would my love run dry
When You asked for my life
When did love become unmoving?
When did love become unconsuming?
Forgetting what the world has told me
Father of love, You can have me
You can have me
If You're all You claim to be
Then I'm not losing anything
So I will crawl upon my knees
Just to know the joy of suffering
I will love You enough to let go
Lord, I give you my life
I give you my life
When did love become unmoving?
When did love become unconsuming?
Forgetting what the world has told me
Father of love, You can have me
You can have me
I want to be where You are
I'm running into Your arms
And I will never look back
So Jesus, here is my heart
When did love become unmoving?
When did love become unconsuming?
Forgetting what the world has told me
Father of love, You can have me
You can have me
When did love become unmoving?
When did love become unconsuming?
Forgetting what the world has told me
Father of love, You can have me
My Father, my love
You can have me",happy
Rebecca St. James,Song Of Love,"Jesus, king of my heart
Father, my peace and my light
Spirit, the joy of my soul You are
Jesus, to You none compare
Father, I rest in your care
Spirit, the hope of my heart You are
The heavens declare You are God
And the mountains rejoice
The oceans cry  Alleluia
As we worship You Lord
For this is our song of love
Jesus, You saved my soul
I'll thank You forever more
Jesus, the love of my life You are
The heavens declare You are God
And the mountains rejoice
The oceans cry  Alleluia
As we worship You Lord
For this is our song of love
Jesus, I am in awe
Of the love that You have shown
Jesus, how precious you are
To me, to me
The heavens declare You are God
And the mountains rejoice
The oceans cry  Alleluia
As we worship You Lord
The heavens declare You are God
And the mountains rejoice
The oceans cry  Alleluia
As we worship You Lord
As we worship You Lord
For this is our song of Love
Our song of love
Our song of love
This is our song of love
Our song of love
Our song of love
Our song of love
This is our song of love",happy
Aaron Shust,My Savior My God,"
I am not skilled to understand
What God has willed what God Has planned
I only know at his right hand
Stands one who is my Savior

I take him at his word and deed
Christ died to save me this I read
And in my heart I find the need
Of him to be my Savior

That he would leave his place on high
And come for sinful man to die
You called it strange so once did I
Before I knew my Savior

[x2:]
My Savior loves
My Savior lives
My Savior's always there for me
My God he was
My God he is
My God is always gonna be

Yes living, dying let me bring
My strength my Solace from the Spring
That he who lives to be my king
Once died to be my Savior

That he would leave his place on high
And come for sinful man to die
You called it strange, so once did I
Before I knew my Savior

[x2:]
My Savior loves
My Savior lives
My Savior's always there for me
My God he was
My God he is
My God is always gonna be

[x4:]
My Savior loves
My Savior lives
My Savior's always there for me
My God he was
My God he is
My God is always gonna be

My Savior lives
My Savior loves
My Savior lives
My Savior loves
My Savior lives",happy
By The Tree,Beautiful One,"Wonderful, so wonderful
Is your unfailing love
Your cross has spoken mercy over me
No eye has seen no ear has heard
No heart can fully know
How glorious, how beautiful you are

Beautiful one I love
Beautiful one I adore
Beautiful one my soul must sing

Powerful so powerful
Your glory fills the skies
Your mighty works displayed for all to see
The beauty of your majesty awakes my heart to sing
How marvelous how wonderful you are

You opened my eyes to your wonders anew
You captured my heart with this love
Because nothing on earth is as beautiful as you",happy
Josh Wilson,Before The Morning,"Do you wonder why you have to,
Feel the things that hurt you,
If there's a God who loves you,
Where is He now?

Or maybe, there are things you can't see
And all those things are happening
To bring a better ending
Some day, some how, you'll see, you'll see

Would you dare, would you dare, to believe,
That you still have a reason to sing,
'Cause the pain that you've been feeling,
It can't compare to the joy that's coming

So hold on, you gotta wait for the light
Press on, and just fight the good fight
'Cause the pain that you've been feeling,
It's just the dark before the morning

My friend, you know how this all ends
And you know where you're going,
You just don't know how you get there
So say a prayer.
And hold on, cause there's good for those who love God,
Life is not a snapshot, it might take a little time,
But you'll see the bigger picture

Would you dare, would you dare, to believe,
That you still have a reason to sing,
'Cause the pain that you've been feeling,
It can't compare to the joy that's coming

So hold on, you gotta wait for the light
Press on, and just fight the good fight
Cause the pain that you've been feeling,
It's just the dark before the morning
Yeah, yeah,
Before the morning,
Yeah, yeah

Once you feel the way of glory,
All your pain will fade to memory
Once you feel the way of glory,
All your pain will fade to memory
Memory, memory, yeah

Would you dare, would you dare, to believe,
That you still got a reason to sing,
'Cause the pain that you've been feeling,
It can't compare to the joy that's coming

Would you dare, would you dare, to believe,
That you still got a reason to sing,
'Cause the pain that you've been feeling,
It can't compare to the joy that's coming

Com'n, you gotta wait for the light
Press on, and just fight the good fight
Cause the pain that you've been feeling,
It's just the hurt before the healing
All the pain that you've been feeling,
It's just the dark before the morning
Before the morning, yeah, yeah
Before the morning",angry
Aaron Shust,Give Me Words To Speak,"Calloused and bruised/ dazed and confused
My Spirit is left wanting something more
Than my selfish hopes/ and my selfish dreams
I'm lying with my face down to the floor
I'm crying out for more
Give me Words to speak
Don't let my Spirit sleep
'Cause I can't think of anything worth saying
But I know that I owe You my life
So give me Words to speak
Don't let my Spirit sleep
Every night, every day/ I find that I have nothing left to say
So I stand here in silence awaiting Your guidance
I'm wanting only Your voice to be heard
Let them be Your Words
I just don't understand this life that I've been living
I just don't understand (x2)
I just don't understand these lies I've been believing
I just don't understand (x2)",relaxed
Jeremy Camp,Take You Back,"The reason why I stand
The answer lies in you
You hung to make me strong
Though my praise was few
When I fall and bring your name down
But I have found in you
A heart that pleads forgiveness
Replacing all these thoughts
Of painful memories
But I know
That your response will always be
I'll take you back always
And even when your fight is over now
Even when your fight is over now
I'll take you back always
And even when the pain is coming through
Even when the pain is coming through
I'll take you back
You satisfy this cry
Of what I'm looking for
And I take all I can
And lay it down
Before the throne of endless grace, now
That radiates what's true
I'm in the only place
That erases all these faults
That have overtaken me
But I know
That your response will always be
I'll take you back always
And even when your fight is over now
Even when your fight is over now
I'll take you back always
And even when the pain is coming through
Even when the pain is coming through
I'll take you back
I can only speak
With a grateful heart
As I'm pierced by this gift
Of your love
I will always bring an offering
I can never thank you enough
You'll take me back always
And even when my fight is over now
Even when my fight is over now
You'll take me back always
And even when my pain is coming through
Even when my pain is coming through
You'll take me back always
Even when my fight is over now
Even when my fight is over now
You'll take me back always
Even when my pain is coming through
Even when my pain is coming through
You'll take me back",angry
